DAY_TYPE,TIME_PER_HOUR,ORIGIN_PT_CODE,DESTINATION_PT_CODE,TOTAL_TRIPS
WEEKDAY,9,Farrer Park,Buangkok,111
WEEKDAY,20,Outram Park,Woodleigh,111
WEEKDAY,10,Woodleigh,Hougang,111
WEEKDAY,5,Boon Keng,Outram Park,110
WEEKDAY,19,Buangkok,Chinatown,110
WEEKDAY,23,Chinatown,Little India,110
WEEKDAY,21,Kovan,Dhoby Ghaut,110
WEEKDAY,5,Punggol,Kovan,110
WEEKDAY,22,Punggol,Chinatown,110
WEEKDAY,14,Buangkok,Clarke Quay,110
WEEKDAY,10,Potong Pasir,Buangkok,110
WEEKDAY,8,Clarke Quay,Serangoon,110
WEEKDAY,6,Woodleigh,Kovan,110
WEEKDAY,21,Serangoon,Dhoby Ghaut,109
WEEKDAY,23,Outram Park,Boon Keng,109
WEEKDAY,23,HarbourFront,Outram Park,109
WEEKDAY,20,Kovan,Clarke Quay,109
WEEKDAY,13,Punggol,Woodleigh,109
WEEKDAY,23,Boon Keng,Buangkok,108
WEEKDAY,20,Punggol,Clarke Quay,108
WEEKDAY,5,Buangkok,Farrer Park,108
WEEKDAY,20,Boon Keng,Woodleigh,108
WEEKDAY,6,HarbourFront,Chinatown,108
WEEKDAY,18,Woodleigh,HarbourFront,108
WEEKDAY,23,Serangoon,Chinatown,108
WEEKDAY,7,Chinatown,Punggol,108
WEEKDAY,5,Buangkok,Woodleigh,107
WEEKDAY,5,Hougang,Farrer Park,107
WEEKDAY,11,Woodleigh,Outram Park,107
WEEKDAY,22,Sengkang,HarbourFront,107
WEEKDAY,21,Punggol,Clarke Quay,107
WEEKDAY,10,Outram Park,Buangkok,107
WEEKDAY,21,Outram Park,HarbourFront,107
WEEKDAY,22,Buangkok,Serangoon,107
WEEKDAY,10,Serangoon,Woodleigh,106
WEEKDAY,11,Outram Park,Buangkok,106
WEEKDAY,23,Outram Park,Kovan,106
WEEKDAY,10,HarbourFront,Kovan,106
WEEKDAY,22,HarbourFront,Clarke Quay,106
WEEKDAY,11,Clarke Quay,Outram Park,106
WEEKDAY,21,Buangkok,Boon Keng,105
WEEKDAY,5,Punggol,Farrer Park,105
WEEKDAY,22,Buangkok,Potong Pasir,105
WEEKDAY,5,Kovan,Farrer Park,105
WEEKDAY,6,Woodleigh,Punggol,105
WEEKDAY,6,Chinatown,Potong Pasir,104
WEEKDAY,5,Sengkang,Serangoon,104
WEEKDAY,7,Chinatown,Woodleigh,104
WEEKDAY,9,Dhoby Ghaut,Hougang,104
WEEKDAY,23,Dhoby Ghaut,Clarke Quay,104
WEEKDAY,10,HarbourFront,Punggol,104
WEEKDAY,14,HarbourFront,Potong Pasir,103
WEEKDAY,19,Buangkok,Clarke Quay,103
WEEKDAY,10,Boon Keng,Woodleigh,103
WEEKDAY,10,Farrer Park,Buangkok,103
WEEKDAY,23,Kovan,Potong Pasir,103
WEEKDAY,9,Dhoby Ghaut,Sengkang,103
WEEKDAY,9,Potong Pasir,Woodleigh,103
WEEKDAY,6,Chinatown,Hougang,103
WEEKDAY,15,Clarke Quay,HarbourFront,103
WEEKDAY,23,Hougang,Buangkok,103
WEEKDAY,15,Buangkok,Outram Park,103
WEEKDAY,22,Sengkang,Woodleigh,103
WEEKDAY,7,Clarke Quay,HarbourFront,102
WEEKDAY,17,Woodleigh,Clarke Quay,102
WEEKDAY,10,Clarke Quay,Sengkang,102
WEEKDAY,23,Little India,Outram Park,102
WEEKDAY,12,HarbourFront,Potong Pasir,102
WEEKDAY,22,Boon Keng,Chinatown,102
WEEKDAY,5,Punggol,Dhoby Ghaut,101
WEEKDAY,23,Outram Park,Farrer Park,101
WEEKDAY,6,Chinatown,Farrer Park,101
WEEKDAY,20,Woodleigh,Boon Keng,101
WEEKDAY,9,Clarke Quay,Hougang,101
WEEKDAY,6,Dhoby Ghaut,Serangoon,101
WEEKDAY,13,Buangkok,Woodleigh,101
WEEKDAY,18,Woodleigh,Outram Park,101
WEEKDAY,11,Clarke Quay,Kovan,101
WEEKDAY,10,Woodleigh,Sengkang,101
WEEKDAY,20,Potong Pasir,Woodleigh,101
WEEKDAY,10,Farrer Park,Woodleigh,101
WEEKDAY,9,HarbourFront,Buangkok,100
WEEKDAY,8,Clarke Quay,Chinatown,100
WEEKDAY,17,Woodleigh,Outram Park,100
WEEKDAY,7,Clarke Quay,Hougang,100
WEEKDAY,5,Serangoon,Little India,100
WEEKDAY,6,Chinatown,Kovan,100
WEEKDAY,23,Hougang,Farrer Park,100
WEEKDAY,6,Farrer Park,Sengkang,100
WEEKDAY,11,Kovan,Woodleigh,99
WEEKDAY,10,Clarke Quay,Boon Keng,99
WEEKDAY,23,Potong Pasir,Hougang,99
WEEKDAY,9,Potong Pasir,Buangkok,99
WEEKDAY,5,Boon Keng,Farrer Park,99
WEEKDAY,22,Hougang,Woodleigh,99
WEEKDAY,23,Farrer Park,Woodleigh,99
WEEKDAY,9,Little India,Woodleigh,98
WEEKDAY,21,Woodleigh,Boon Keng,98
WEEKDAY,7,Clarke Quay,Serangoon,98
WEEKDAY,22,Sengkang,Outram Park,98
WEEKDAY,22,Buangkok,Farrer Park,98
WEEKDAY,18,Woodleigh,Clarke Quay,98
WEEKDAY,9,Dhoby Ghaut,Kovan,97
WEEKDAY,8,Dhoby Ghaut,Punggol,97
WEEKDAY,5,Buangkok,Clarke Quay,97
WEEKDAY,23,Sengkang,Kovan,96
WEEKDAY,22,Punggol,Little India,96
WEEKDAY,9,Farrer Park,Woodleigh,96
WEEKDAY,21,Woodleigh,Potong Pasir,95
WEEKDAY,22,Punggol,Outram Park,95
WEEKDAY,6,Clarke Quay,Boon Keng,95
WEEKDAY,6,Chinatown,Little India,95
WEEKDAY,5,Boon Keng,Kovan,94
WEEKDAY,6,HarbourFront,Kovan,93
WEEKDAY,5,Punggol,Woodleigh,93
WEEKDAY,6,HarbourFront,Dhoby Ghaut,93
WEEKDAY,23,Farrer Park,Chinatown,93
WEEKDAY,9,Woodleigh,Serangoon,93
WEEKDAY,23,Clarke Quay,HarbourFront,93
WEEKDAY,10,Woodleigh,Punggol,92
WEEKDAY,9,Dhoby Ghaut,Potong Pasir,92
WEEKDAY,23,Potong Pasir,Serangoon,91
WEEKDAY,21,Hougang,Outram Park,91
WEEKDAY,15,Woodleigh,Clarke Quay,91
WEEKDAY,23,HarbourFront,Potong Pasir,91
WEEKDAY,14,Outram Park,Woodleigh,91
WEEKDAY,8,Clarke Quay,Kovan,91
WEEKDAY,22,Punggol,Woodleigh,91
WEEKDAY,13,Woodleigh,Buangkok,91
WEEKDAY,7,Outram Park,Clarke Quay,90
WEEKDAY,6,Chinatown,Punggol,90
WEEKDAY,6,HarbourFront,Woodleigh,90
WEEKDAY,5,Hougang,Punggol,90
WEEKDAY,19,Kovan,HarbourFront,89
WEEKDAY,21,Punggol,Dhoby Ghaut,89
WEEKDAY,11,Little India,Woodleigh,89
WEEKDAY,13,Clarke Quay,Buangkok,89
WEEKDAY,11,HarbourFront,Kovan,89
WEEKDAY,22,Punggol,HarbourFront,89
WEEKDAY,14,Buangkok,Woodleigh,89
WEEKDAY,23,Clarke Quay,Outram Park,89
WEEKDAY,21,Kovan,Clarke Quay,88
WEEKDAY,20,Kovan,HarbourFront,88
WEEKDAY,17,Buangkok,Outram Park,88
WEEKDAY,23,Potong Pasir,Boon Keng,88
WEEKDAY,8,Clarke Quay,Sengkang,88
WEEKDAY,7,Little India,Buangkok,88
WEEKDAY,13,Dhoby Ghaut,Woodleigh,88
WEEKDAY,22,Punggol,Dhoby Ghaut,88
WEEKDAY,21,Potong Pasir,Woodleigh,88
WEEKDAY,11,Clarke Quay,Punggol,88
WEEKDAY,6,Outram Park,Dhoby Ghaut,87
WEEKDAY,6,Chinatown,Dhoby Ghaut,87
WEEKDAY,13,HarbourFront,Potong Pasir,87
WEEKDAY,9,Clarke Quay,Potong Pasir,87
WEEKDAY,15,Buangkok,HarbourFront,87
WEEKDAY,13,HarbourFront,Buangkok,87
WEEKDAY,12,Clarke Quay,Buangkok,87
WEEKDAY,22,Serangoon,Dhoby Ghaut,86
WEEKDAY,23,Potong Pasir,Buangkok,86
WEEKDAY,16,Buangkok,Outram Park,86
WEEKDAY,5,Kovan,Clarke Quay,86
WEEKDAY,22,Sengkang,Clarke Quay,86
WEEKDAY,15,Buangkok,Clarke Quay,85
WEEKDAY,10,Clarke Quay,Potong Pasir,85
WEEKDAY,23,Potong Pasir,Farrer Park,85
WEEKDAY,5,Buangkok,Hougang,85
WEEKDAY,8,Chinatown,Clarke Quay,85
WEEKDAY,20,Sengkang,HarbourFront,84
WEEKDAY,5,Boon Keng,Hougang,84
WEEKDAY,5,Buangkok,Serangoon,84
WEEKDAY,22,Clarke Quay,Woodleigh,84
WEEKDAY,23,Little India,Potong Pasir,84
WEEKDAY,15,Boon Keng,Woodleigh,84
WEEKDAY,21,Woodleigh,Kovan,84
WEEKDAY,6,Outram Park,Punggol,83
WEEKDAY,9,Clarke Quay,Serangoon,83
WEEKDAY,22,Kovan,Dhoby Ghaut,83
WEEKDAY,13,Woodleigh,HarbourFront,83
WEEKDAY,22,Serangoon,Woodleigh,83
WEEKDAY,11,Chinatown,Woodleigh,82
WEEKDAY,14,HarbourFront,Buangkok,82
WEEKDAY,10,Potong Pasir,Woodleigh,82
WEEKDAY,9,Woodleigh,Punggol,82
WEEKDAY,22,Outram Park,Clarke Quay,81
WEEKDAY,12,HarbourFront,Buangkok,81
WEEKDAY,23,Little India,Chinatown,81
WEEKDAY,6,Outram Park,Kovan,81
WEEKDAY,23,Kovan,Serangoon,81
WEEKDAY,22,Woodleigh,Farrer Park,80
WEEKDAY,13,Woodleigh,Outram Park,80
WEEKDAY,5,Boon Keng,Chinatown,80
WEEKDAY,6,Dhoby Ghaut,Hougang,79
WEEKDAY,21,Potong Pasir,Dhoby Ghaut,79
WEEKDAY,23,Punggol,Boon Keng,79
WEEKDAY,22,Kovan,Chinatown,78
WEEKDAY,5,Punggol,Buangkok,78
WEEKDAY,7,Clarke Quay,Farrer Park,78
WEEKDAY,23,Buangkok,Punggol,78
WEEKDAY,22,Potong Pasir,Little India,78
WEEKDAY,5,Chinatown,Little India,78
WEEKDAY,10,Clarke Quay,Hougang,78
WEEKDAY,23,Farrer Park,Clarke Quay,78
WEEKDAY,6,Dhoby Ghaut,Boon Keng,77
WEEKDAY,17,Buangkok,HarbourFront,77
WEEKDAY,23,Punggol,Serangoon,77
WEEKDAY,6,Outram Park,Chinatown,77
WEEKDAY,23,Outram Park,Buangkok,77
WEEKDAY,14,Buangkok,HarbourFront,76
WEEKDAY,12,Buangkok,Woodleigh,76
WEEKDAY,22,Boon Keng,Clarke Quay,76
WEEKDAY,5,Potong Pasir,Hougang,75
WEEKDAY,22,Buangkok,HarbourFront,75
WEEKDAY,21,Potong Pasir,Chinatown,75
WEEKDAY,21,Outram Park,Woodleigh,75
WEEKDAY,22,Hougang,Dhoby Ghaut,75
WEEKDAY,8,Clarke Quay,Outram Park,75
WEEKDAY,5,Outram Park,Serangoon,74
WEEKDAY,7,Dhoby Ghaut,Punggol,74
WEEKDAY,5,Boon Keng,Dhoby Ghaut,74
WEEKDAY,22,Outram Park,Woodleigh,74
WEEKDAY,16,Buangkok,Clarke Quay,74
WEEKDAY,7,HarbourFront,Buangkok,73
WEEKDAY,22,Sengkang,Chinatown,73
WEEKDAY,22,Woodleigh,Boon Keng,73
WEEKDAY,5,Sengkang,Woodleigh,73
WEEKDAY,7,Clarke Quay,Sengkang,73
WEEKDAY,5,Chinatown,Hougang,73
WEEKDAY,23,Dhoby Ghaut,Chinatown,72
WEEKDAY,9,Clarke Quay,Dhoby Ghaut,72
WEEKDAY,22,Sengkang,Little India,72
WEEKDAY,15,Outram Park,Woodleigh,72
WEEKDAY,5,Farrer Park,Little India,72
WEEKDAY,6,Chinatown,Sengkang,72
WEEKDAY,7,Clarke Quay,Outram Park,71
WEEKDAY,5,Kovan,Potong Pasir,71
WEEKDAY,16,Clarke Quay,Woodleigh,71
WEEKDAY,6,Dhoby Ghaut,Farrer Park,71
WEEKDAY,6,HarbourFront,Buangkok,71
WEEKDAY,8,Chinatown,Woodleigh,70
WEEKDAY,23,Buangkok,Potong Pasir,70
WEEKDAY,19,Woodleigh,Outram Park,70
WEEKDAY,5,Hougang,Serangoon,70
WEEKDAY,0,Sengkang,Punggol,70
WEEKDAY,21,Kovan,Outram Park,70
WEEKDAY,22,Woodleigh,Buangkok,70
WEEKDAY,10,Buangkok,Woodleigh,70
WEEKDAY,6,Little India,Buangkok,70
WEEKDAY,23,Outram Park,Potong Pasir,70
WEEKDAY,10,Little India,Woodleigh,70
WEEKDAY,15,Buangkok,Woodleigh,70
WEEKDAY,22,Sengkang,Dhoby Ghaut,69
WEEKDAY,9,Outram Park,Buangkok,69
WEEKDAY,6,Clarke Quay,Serangoon,69
WEEKDAY,10,Woodleigh,Clarke Quay,69
WEEKDAY,21,Sengkang,Outram Park,69
WEEKDAY,21,Potong Pasir,Clarke Quay,69
WEEKDAY,21,Potong Pasir,Outram Park,69
WEEKDAY,22,Potong Pasir,Woodleigh,68
WEEKDAY,16,Woodleigh,Outram Park,68
WEEKDAY,5,Potong Pasir,Clarke Quay,68
WEEKDAY,22,Potong Pasir,Clarke Quay,68
WEEKDAY,20,Potong Pasir,Outram Park,68
WEEKDAY,9,Clarke Quay,Outram Park,68
WEEKDAY,22,Potong Pasir,HarbourFront,68
WEEKDAY,23,Chinatown,HarbourFront,68
WEEKDAY,9,Clarke Quay,Sengkang,68
WEEKDAY,12,Woodleigh,HarbourFront,68
WEEKDAY,22,Outram Park,Chinatown,68
WEEKDAY,8,Clarke Quay,Punggol,68
WEEKDAY,23,Punggol,Potong Pasir,68
WEEKDAY,7,Clarke Quay,Woodleigh,68
WEEKDAY,12,Woodleigh,Buangkok,68
WEEKDAY,9,Outram Park,Woodleigh,67
WEEKDAY,11,HarbourFront,Potong Pasir,67
WEEKDAY,6,Clarke Quay,Farrer Park,66
WEEKDAY,5,Clarke Quay,Boon Keng,66
WEEKDAY,22,Outram Park,HarbourFront,66
WEEKDAY,19,Buangkok,Woodleigh,66
WEEKDAY,9,Clarke Quay,Kovan,66
WEEKDAY,23,Sengkang,Boon Keng,66
WEEKDAY,11,Buangkok,Woodleigh,66
WEEKDAY,16,Buangkok,HarbourFront,65
WEEKDAY,20,Sengkang,Outram Park,65
WEEKDAY,23,Chinatown,Dhoby Ghaut,65
WEEKDAY,23,Woodleigh,Sengkang,65
WEEKDAY,6,Dhoby Ghaut,Punggol,65
WEEKDAY,23,HarbourFront,Woodleigh,64
WEEKDAY,21,Buangkok,Little India,64
WEEKDAY,23,Boon Keng,Little India,64
WEEKDAY,8,Dhoby Ghaut,Buangkok,64
WEEKDAY,6,Dhoby Ghaut,Sengkang,64
WEEKDAY,0,Farrer Park,Sengkang,63
WEEKDAY,20,Buangkok,Woodleigh,63
WEEKDAY,7,Clarke Quay,Potong Pasir,63
WEEKDAY,23,Farrer Park,HarbourFront,63
WEEKDAY,6,HarbourFront,Outram Park,63
WEEKDAY,5,Boon Keng,Serangoon,62
WEEKDAY,5,Boon Keng,Punggol,62
WEEKDAY,5,Hougang,Kovan,62
WEEKDAY,20,Buangkok,Outram Park,62
WEEKDAY,19,Woodleigh,Clarke Quay,62
WEEKDAY,21,Boon Keng,Woodleigh,62
WEEKDAY,19,Buangkok,HarbourFront,62
WEEKDAY,10,Chinatown,Woodleigh,62
WEEKDAY,23,Hougang,Potong Pasir,61
WEEKDAY,6,Woodleigh,Little India,61
WEEKDAY,22,Kovan,Clarke Quay,61
WEEKDAY,23,Dhoby Ghaut,Little India,61
WEEKDAY,22,Buangkok,Woodleigh,61
WEEKDAY,23,HarbourFront,Clarke Quay,61
WEEKDAY,20,Buangkok,Clarke Quay,60
WEEKDAY,15,Clarke Quay,Woodleigh,60
WEEKDAY,15,Woodleigh,Outram Park,60
WEEKDAY,14,Woodleigh,Outram Park,59
WEEKDAY,5,Outram Park,Sengkang,59
WEEKDAY,23,Serangoon,Outram Park,59
WEEKDAY,23,Punggol,Farrer Park,59
WEEKDAY,22,Kovan,Outram Park,59
WEEKDAY,22,Hougang,Outram Park,59
WEEKDAY,20,Buangkok,Chinatown,58
WEEKDAY,21,Buangkok,Chinatown,58
WEEKDAY,22,Woodleigh,Potong Pasir,58
WEEKDAY,23,Dhoby Ghaut,Outram Park,58
WEEKDAY,16,Buangkok,Woodleigh,58
WEEKDAY,22,Potong Pasir,Chinatown,58
WEEKDAY,23,Sengkang,Serangoon,57
WEEKDAY,23,Hougang,Chinatown,57
WEEKDAY,8,Clarke Quay,Dhoby Ghaut,57
WEEKDAY,11,HarbourFront,Buangkok,57
WEEKDAY,5,Sengkang,Buangkok,57
WEEKDAY,23,Little India,HarbourFront,57
WEEKDAY,23,Outram Park,Little India,57
WEEKDAY,22,Kovan,Little India,57
WEEKDAY,22,Boon Keng,Dhoby Ghaut,56
WEEKDAY,12,Dhoby Ghaut,Woodleigh,56
WEEKDAY,20,Potong Pasir,HarbourFront,56
WEEKDAY,20,Kovan,Outram Park,56
WEEKDAY,5,Punggol,Clarke Quay,56
WEEKDAY,10,HarbourFront,Potong Pasir,56
WEEKDAY,10,Dhoby Ghaut,Buangkok,55
WEEKDAY,5,Farrer Park,Hougang,55
WEEKDAY,23,Chinatown,Woodleigh,55
WEEKDAY,16,HarbourFront,Woodleigh,55
WEEKDAY,19,Woodleigh,HarbourFront,55
WEEKDAY,10,Clarke Quay,Outram Park,55
WEEKDAY,21,Potong Pasir,HarbourFront,55
WEEKDAY,5,Serangoon,Dhoby Ghaut,55
WEEKDAY,22,Boon Keng,Outram Park,55
WEEKDAY,23,Chinatown,Outram Park,54
WEEKDAY,9,Clarke Quay,Punggol,54
WEEKDAY,15,HarbourFront,Woodleigh,54
WEEKDAY,10,Clarke Quay,Punggol,54
WEEKDAY,5,Chinatown,Farrer Park,54
WEEKDAY,23,Sengkang,Farrer Park,53
WEEKDAY,23,Dhoby Ghaut,Woodleigh,53
WEEKDAY,11,Woodleigh,Clarke Quay,53
WEEKDAY,6,Woodleigh,Buangkok,53
WEEKDAY,10,Woodleigh,Buangkok,53
WEEKDAY,23,Woodleigh,Punggol,53
WEEKDAY,22,Punggol,Clarke Quay,53
WEEKDAY,20,Woodleigh,Chinatown,53
WEEKDAY,11,Woodleigh,HarbourFront,53
WEEKDAY,22,Kovan,Woodleigh,52
WEEKDAY,6,Dhoby Ghaut,Chinatown,52
WEEKDAY,20,Buangkok,Dhoby Ghaut,52
WEEKDAY,22,Buangkok,Clarke Quay,52
WEEKDAY,5,Boon Keng,Sengkang,52
WEEKDAY,23,Dhoby Ghaut,HarbourFront,52
WEEKDAY,6,Woodleigh,Chinatown,52
WEEKDAY,23,Hougang,Serangoon,52
WEEKDAY,6,Woodleigh,Clarke Quay,52
WEEKDAY,23,Chinatown,Clarke Quay,52
WEEKDAY,6,Dhoby Ghaut,Clarke Quay,52
WEEKDAY,20,Punggol,Outram Park,51
WEEKDAY,13,Woodleigh,Clarke Quay,51
WEEKDAY,10,Woodleigh,HarbourFront,51
WEEKDAY,5,Farrer Park,HarbourFront,51
WEEKDAY,23,Boon Keng,Potong Pasir,50
WEEKDAY,23,Sengkang,Buangkok,50
WEEKDAY,11,Woodleigh,Buangkok,50
WEEKDAY,5,Farrer Park,Serangoon,50
WEEKDAY,20,Buangkok,HarbourFront,49
WEEKDAY,6,Dhoby Ghaut,Little India,49
WEEKDAY,23,Sengkang,Dhoby Ghaut,49
WEEKDAY,23,Clarke Quay,Woodleigh,49
WEEKDAY,21,Buangkok,Clarke Quay,48
WEEKDAY,12,Woodleigh,Clarke Quay,48
WEEKDAY,5,Farrer Park,Dhoby Ghaut,48
WEEKDAY,9,Chinatown,Woodleigh,48
WEEKDAY,14,Clarke Quay,Woodleigh,47
WEEKDAY,23,Buangkok,Boon Keng,47
WEEKDAY,23,Buangkok,Serangoon,47
WEEKDAY,14,Woodleigh,Clarke Quay,47
WEEKDAY,9,Dhoby Ghaut,Buangkok,47
WEEKDAY,5,Potong Pasir,Boon Keng,47
WEEKDAY,5,Potong Pasir,Serangoon,47
WEEKDAY,5,Serangoon,Clarke Quay,47
WEEKDAY,22,Woodleigh,Kovan,46
WEEKDAY,23,Buangkok,Kovan,46
WEEKDAY,7,Dhoby Ghaut,Buangkok,46
WEEKDAY,21,Buangkok,Woodleigh,46
WEEKDAY,5,Little India,Outram Park,46
WEEKDAY,23,Boon Keng,Chinatown,46
WEEKDAY,5,Farrer Park,Outram Park,46
WEEKDAY,5,Farrer Park,Punggol,46
WEEKDAY,6,Outram Park,Woodleigh,45
WEEKDAY,5,Little India,Serangoon,45
WEEKDAY,6,Chinatown,Buangkok,45
WEEKDAY,23,Sengkang,Potong Pasir,45
WEEKDAY,6,Clarke Quay,Kovan,45
WEEKDAY,5,Buangkok,Little India,44
WEEKDAY,7,Chinatown,Buangkok,44
WEEKDAY,5,Serangoon,Sengkang,44
WEEKDAY,23,Serangoon,Little India,43
WEEKDAY,22,Buangkok,Outram Park,43
WEEKDAY,5,Farrer Park,Clarke Quay,43
WEEKDAY,6,Chinatown,Woodleigh,43
WEEKDAY,23,Little India,Clarke Quay,43
WEEKDAY,7,Clarke Quay,Buangkok,43
WEEKDAY,23,Hougang,Boon Keng,42
WEEKDAY,0,Serangoon,Sengkang,42
WEEKDAY,21,Buangkok,Outram Park,42
WEEKDAY,13,Outram Park,Woodleigh,41
WEEKDAY,11,Outram Park,Woodleigh,41
WEEKDAY,11,Clarke Quay,Buangkok,41
WEEKDAY,5,Chinatown,Serangoon,41
WEEKDAY,23,Potong Pasir,Woodleigh,40
WEEKDAY,23,Outram Park,Dhoby Ghaut,40
WEEKDAY,22,Potong Pasir,Dhoby Ghaut,40
WEEKDAY,5,Potong Pasir,Dhoby Ghaut,40
WEEKDAY,23,Hougang,Kovan,40
WEEKDAY,23,Outram Park,Woodleigh,39
WEEKDAY,8,Chinatown,Buangkok,39
WEEKDAY,9,Clarke Quay,Buangkok,39
WEEKDAY,5,Outram Park,Little India,39
WEEKDAY,22,Boon Keng,Woodleigh,39
WEEKDAY,5,Potong Pasir,Little India,39
WEEKDAY,5,Outram Park,Woodleigh,39
WEEKDAY,6,Woodleigh,Dhoby Ghaut,39
WEEKDAY,8,Clarke Quay,Buangkok,38
WEEKDAY,10,HarbourFront,Buangkok,38
WEEKDAY,5,Potong Pasir,Chinatown,37
WEEKDAY,20,Woodleigh,Dhoby Ghaut,37
WEEKDAY,23,Buangkok,Farrer Park,37
WEEKDAY,5,Dhoby Ghaut,Hougang,37
WEEKDAY,5,Chinatown,Potong Pasir,37
WEEKDAY,6,Outram Park,Buangkok,36
WEEKDAY,23,Hougang,Clarke Quay,36
WEEKDAY,14,HarbourFront,Woodleigh,36
WEEKDAY,6,Clarke Quay,Sengkang,36
WEEKDAY,23,Hougang,Dhoby Ghaut,36
WEEKDAY,22,Kovan,HarbourFront,36
WEEKDAY,7,Chinatown,Clarke Quay,36
WEEKDAY,22,Buangkok,Little India,35
WEEKDAY,20,Woodleigh,Outram Park,35
WEEKDAY,12,Outram Park,Woodleigh,35
WEEKDAY,10,Clarke Quay,Buangkok,35
WEEKDAY,5,Boon Keng,Buangkok,35
WEEKDAY,23,Outram Park,Chinatown,35
WEEKDAY,23,Buangkok,Hougang,35
WEEKDAY,22,Woodleigh,Serangoon,35
WEEKDAY,23,Sengkang,Clarke Quay,35
WEEKDAY,23,Outram Park,Clarke Quay,34
WEEKDAY,22,Woodleigh,Little India,34
WEEKDAY,5,Potong Pasir,Farrer Park,34
WEEKDAY,5,Little India,Kovan,34
WEEKDAY,10,Outram Park,Woodleigh,33
WEEKDAY,5,Buangkok,Sengkang,33
WEEKDAY,0,Kovan,Sengkang,33
WEEKDAY,5,Farrer Park,Kovan,33
WEEKDAY,23,Little India,Woodleigh,33
WEEKDAY,14,Woodleigh,HarbourFront,33
WEEKDAY,23,Little India,Dhoby Ghaut,32
WEEKDAY,6,Chinatown,Clarke Quay,32
WEEKDAY,23,Serangoon,Woodleigh,32
WEEKDAY,22,Potong Pasir,Outram Park,32
WEEKDAY,5,Hougang,Woodleigh,32
WEEKDAY,5,Outram Park,Boon Keng,32
WEEKDAY,23,Boon Keng,Clarke Quay,32
WEEKDAY,5,Outram Park,Buangkok,32
WEEKDAY,5,Dhoby Ghaut,HarbourFront,31
WEEKDAY,23,Serangoon,Clarke Quay,31
WEEKDAY,0,Hougang,Punggol,31
WEEKDAY,5,Potong Pasir,Sengkang,31
WEEKDAY,22,Buangkok,Chinatown,31
WEEKDAY,0,Hougang,Sengkang,31
WEEKDAY,5,Outram Park,Hougang,31
WEEKDAY,23,Woodleigh,Hougang,30
WEEKDAY,5,Little India,Farrer Park,30
WEEKDAY,11,Dhoby Ghaut,Woodleigh,30
WEEKDAY,7,Clarke Quay,Punggol,30
WEEKDAY,23,Boon Keng,Dhoby Ghaut,30
WEEKDAY,10,Dhoby Ghaut,Woodleigh,30
WEEKDAY,21,Buangkok,Dhoby Ghaut,30
WEEKDAY,9,Dhoby Ghaut,Woodleigh,30
WEEKDAY,9,Woodleigh,Buangkok,29
WEEKDAY,21,Woodleigh,Chinatown,29
WEEKDAY,5,Serangoon,Hougang,29
WEEKDAY,5,Little India,Clarke Quay,29
WEEKDAY,10,HarbourFront,Woodleigh,29
WEEKDAY,6,Dhoby Ghaut,Kovan,28
WEEKDAY,5,Boon Keng,Potong Pasir,28
WEEKDAY,22,Buangkok,Dhoby Ghaut,28
WEEKDAY,23,Boon Keng,HarbourFront,28
WEEKDAY,6,HarbourFront,Clarke Quay,27
WEEKDAY,23,Sengkang,Chinatown,27
WEEKDAY,6,Clarke Quay,Punggol,27
WEEKDAY,9,Clarke Quay,Woodleigh,27
WEEKDAY,23,Punggol,Little India,27
WEEKDAY,23,Sengkang,Woodleigh,27
WEEKDAY,13,HarbourFront,Woodleigh,27
WEEKDAY,23,Serangoon,Dhoby Ghaut,26
WEEKDAY,23,Sengkang,Outram Park,26
WEEKDAY,12,HarbourFront,Woodleigh,26
WEEKDAY,5,HarbourFront,Chinatown,26
WEEKDAY,8,Clarke Quay,Woodleigh,26
WEEKDAY,23,Punggol,Dhoby Ghaut,25
WEEKDAY,23,Potong Pasir,Chinatown,25
WEEKDAY,5,Chinatown,Sengkang,25
WEEKDAY,20,Woodleigh,Clarke Quay,25
WEEKDAY,6,Clarke Quay,HarbourFront,25
WEEKDAY,23,Punggol,Chinatown,25
WEEKDAY,11,Clarke Quay,Woodleigh,25
WEEKDAY,23,Woodleigh,Buangkok,24
WEEKDAY,5,Kovan,Serangoon,24
WEEKDAY,6,Farrer Park,Buangkok,24
WEEKDAY,5,Farrer Park,Sengkang,24
WEEKDAY,23,Sengkang,HarbourFront,23
WEEKDAY,7,Clarke Quay,Chinatown,23
WEEKDAY,22,Woodleigh,Dhoby Ghaut,23
WEEKDAY,11,HarbourFront,Woodleigh,23
WEEKDAY,5,Clarke Quay,Hougang,23
WEEKDAY,9,HarbourFront,Woodleigh,23
WEEKDAY,5,Kovan,Sengkang,23
WEEKDAY,13,Clarke Quay,Woodleigh,23
WEEKDAY,12,Clarke Quay,Woodleigh,23
WEEKDAY,5,Chinatown,Punggol,22
WEEKDAY,0,Farrer Park,Hougang,22
WEEKDAY,23,Woodleigh,Boon Keng,22
WEEKDAY,23,Serangoon,HarbourFront,22
WEEKDAY,5,Dhoby Ghaut,Sengkang,22
WEEKDAY,5,Little India,Chinatown,22
WEEKDAY,5,Chinatown,Buangkok,22
WEEKDAY,6,Clarke Quay,Little India,22
WEEKDAY,0,Hougang,Buangkok,21
WEEKDAY,5,Woodleigh,Farrer Park,21
